symbol,volume,avg_volume,market_cap,price,rank
STRN,800,26659,0.0,22.59000015258789,2956
BUFM,800,27335,0.0,39.46500015258789,2957
AAA,800,11316,0.0,25.020000457763672,2958
DRAI,800,8866,0.0,30.719999313354492,2959
XLII,800,1419,0.0,25.280000686645508,2960
LDEM,800,2091,0.0,58.38600158691406,2961
AAVM,800,1677,0.0,30.46500015258789,2962
EFU,800,3062,0.0,8.9399995803833,2963
FDNI,800,50229,0.0,34.279998779296875,2964
MHY,800,661,0.0,24.80500030517578,2965
CCSO,800,3348,0.0,25.334999084472656,2966
XHYF,800,3332,0.0,38.02000045776367,2967
PSET,800,6788,0.0,77.4489974975586,2968
RGEF,800,7458,0.0,30.861000061035156,2969
EMCR,800,6430,0.0,36.7599983215332,2970
CEFA,800,2229,0.0,37.75600051879883,2971
BPI,800,2522,0.0,30.336999893188477,2972
PBOT,800,3054,0.0,25.413999557495117,2973
GLOF,800,11827,0.0,53.27000045776367,2974
BOBP,800,795,0.0,27.231000900268555,2975
PJFG,800,2951,0.0,112.64900207519531,2976
ELIS,800,7151,0.0,17.23200035095215,2977
AVSE,800,5429,0.0,64.75599670410156,2978
VGRO,800,101600,0.0,25.38599967956543,2979
DIEM,800,8150,0.0,33.500999450683594,2980
HVAC,800,4550,0.0,31.93000030517578,2981
BZQ,800,24411,0.0,15.680000305175781,2982
MVV,800,15103,0.0,72.6500015258789,2983
GXDW,800,2300,0.0,25.035999298095703,2984
BMDL,800,112,0.0,25.236000061035156,2985
EFO,800,4020,0.0,64.43000030517578,2986
NDIA,800,5579,0.0,29.97100067138672,2987
BCFN,700,8185,0.0,25.333999633789062,2988
FTHF,700,10670,0.0,32.71099853515625,2989
CVRD,700,6396,0.0,18.95400047302246,2990
GMOD,700,22802,0.0,25.934999465942383,2991
SPAQ,700,690,0.0,91.9000015258789,2992
OOSP,700,4946,0.0,10.1850004196167,2993
WILD,700,11335,0.0,20.77400016784668,2994
FCBD,700,3951,0.0,25.860000610351562,2995
UBR,700,6232,0.0,25.8700008392334,2996
CNCG,700,2350,0.0,15.73900032043457,2997
IHY,700,24611,0.0,22.139999389648438,2998
QSML,700,654,0.0,29.614999771118164,2999
OBOR,700,2930,0.0,26.729000091552734,3000
WABF,700,1312,0.0,25.354999542236328,3001
FEUS,700,3743,0.0,75.26300048828125,3002
UPV,700,759,0.0,90.22000122070312,3003
JCHI,700,2285,0.0,55.21200180053711,3004
LQIG,700,1729,0.0,96.05899810791016,3005
XIDV,700,15022,0.0,34.05699920654297,3006
XCOR,700,2874,0.0,81.47599792480469,3007
PSCI,700,2332,0.0,154.35000610351562,3008
XRLX,700,1558,0.0,47.53499984741211,3009
AIVC,700,2833,0.0,68.41600036621094,3010
DBJP,700,7498,0.0,94.41000366210938,3011
EMOT,700,2746,0.0,24.079999923706055,3012
TXBC,700,1389,0.0,20.783000946044922,3013
TBXU,600,4220,0.0,32.27000045776367,3014
YLDW,600,34562,0.0,25.257999420166016,3015
DWMF,600,5548,0.0,32.900001525878906,3016
ITDH,600,4122,0.0,37.952999114990234,3017
AUAU,600,9455,0.0,38.21200180053711,3018
MMTM,600,2179,0.0,296.5799865722656,3019
EMIF,600,1877,0.0,26.920000076293945,3020
SCAP,600,3274,0.0,36.952999114990234,3021
LMUB,600,2533,0.0,50.42900085449219,3022
XHYH,600,5241,0.0,35.91999816894531,3023
SDG,600,5741,0.0,84.8740005493164,3024
STXM,600,4096,0.0,29.13599967956543,3025
BNGE,600,2170,0.0,37.775001525878906,3026
DUKZ,600,7601,0.0,25.350000381469727,3027
XHYT,600,6577,0.0,34.75,3028
DIVS,600,2367,0.0,31.149999618530273,3029
JMID,600,7417,0.0,29.700000762939453,3030
GGME,600,5961,0.0,59.84000015258789,3031
OAKI,600,156077,0.0,25.6299991607666,3032
IFLO,600,5014,0.0,28.600000381469727,3033
FOPC,600,3532,0.0,25.954999923706055,3034
ASMF,600,6667,0.0,24.03499984741211,3035
NJNK,600,40422,0.0,20.38599967956543,3036
DADS,600,2153,0.0,19.450000762939453,3037
HYRM,600,2579,0.0,23.350000381469727,3038
TURF,600,1558,0.0,29.10099983215332,3039
UIVM,600,4800,0.0,64.68499755859375,3040
NXTE,600,4256,0.0,39.11199951171875,3041
WDAF,600,6825,0.0,28.774999618530273,3042
EEMX,600,8650,0.0,42.35599899291992,3043
OOQB,600,2170,0.0,12.442999839782715,3044
CPNJ,600,4790,0.0,27.0049991607666,3045
XLRI,600,1683,0.0,24.09000015258789,3046
MLPB,600,7011,0.0,25.375999450683594,3047
TOGA,600,5701,0.0,34.75600051879883,3048
MEMA,523,68979,0.0,25.72100067138672,3049
CGRO,500,5874,0.0,27.73200035095215,3050
RZG,500,4120,0.0,56.22999954223633,3051
XNAV,500,388,0.0,82.5199966430664,3052
XLBI,500,1030,0.0,24.350000381469727,3053
IETH,500,1182,0.0,33.10900115966797,3054
CPSJ,500,3380,0.0,26.915000915527344,3055
IIGD,500,4246,0.0,24.81999969482422,3056
FLYD,500,8725,0.0,5.879000186920166,3057
RAYJ,500,2324,0.0,33.5,3058
PSL,500,2593,0.0,102.0999984741211,3059
ENZL,500,8582,0.0,45.7400016784668,3060
CLIX,500,1022,0.0,60.345001220703125,3061
IMAY,500,1545,0.0,29.8799991607666,3062
DBEZ,500,4830,0.0,54.89500045776367,3063
PCLO,500,1212,0.0,24.940000534057617,3064
TRIL,500,3375,0.0,20.40999984741211,3065
BOED,500,4503,0.0,17.795000076293945,3066
GURU,500,1559,0.0,64.20999908447266,3067
DRUP,500,1385,0.0,67.66300201416016,3068
USCL,500,556,0.0,80.50399780273438,3069
MZZ,500,2669,0.0,7.590000152587891,3070
TFNS,500,691,0.0,27.999000549316406,3071
QARP,500,1845,0.0,59.55400085449219,3072
FSCS,500,6327,0.0,36.42499923706055,3073
TEXN,500,1930,0.0,27.44700050354004,3074
ETEC,500,743,0.0,25.155000686645508,3075
OTGL,500,3250,0.0,9.979999542236328,3076
QQQG,500,2388,0.0,24.691999435424805,3077
NXTG,500,7629,0.0,107.93000030517578,3078
TEKX,500,546,0.0,41.277000427246094,3079
QQHG,500,879,0.0,60.64400100708008,3080
TPLS,500,4412,0.0,25.665000915527344,3081
GMMA,500,1325,0.0,21.56999969482422,3082
LPRE,500,38491,0.0,26.740999221801758,3083
JIII,500,5935,0.0,50.35100173950195,3084
USNG,500,1120,0.0,27.516000747680664,3085
ASIA,500,2758,0.0,33.880001068115234,3086
KPHO,500,10857,0.0,24.709999084472656,3087
DUKH,400,4398,17068561408.0,24.385000228881836,3088
EWK,400,22261,63967200.0,24.229999542236328,3089
SECR,400,5562,0.0,26.148000717163086,3090
TBFC,400,8200,0.0,28.725000381469727,3091
DSTX,400,2406,0.0,32.27000045776367,3092
QEMM,400,2135,0.0,65.9800033569336,3093
HF,400,1417,0.0,21.395000457763672,3094
IQSU,400,16303,0.0,55.45899963378906,3095
BTR,400,4624,0.0,25.90999984741211,3096
PBPH,400,323,0.0,25.464000701904297,3097
PRVS,400,3187,0.0,28.201000213623047,3098
SBB,400,4677,0.0,13.300000190734863,3099
JFLI,400,5708,0.0,51.18199920654297,3100
TABD,400,166833,0.0,25.222000122070312,3101
BIDG,400,2100,0.0,15.920000076293945,3102
STXT,400,19127,0.0,20.190000534057617,3103
FLCV,400,19062,0.0,31.715999603271484,3104
FLYU,400,883,0.0,58.48899841308594,3105
RNTY,400,1841,0.0,49.172000885009766,3106
RNEM,400,1006,0.0,55.57400131225586,3107
PST,400,5572,0.0,21.950000762939453,3108
CPSP,400,538,0.0,26.05500030517578,3109
DALI,400,3906,0.0,29.27199935913086,3110
RSMC,400,11554,0.0,25.895000457763672,3111
TEK,400,4895,0.0,30.34000015258789,3112
PCRB,400,19261,0.0,49.369998931884766,3113
INRO,400,3916,0.0,32.608001708984375,3114
VALG,400,1600,0.0,15.800000190734863,3115
JETU,400,1483,0.0,31.479000091552734,3116
BLCR,400,38098,0.0,42.88800048828125,3117
EEMO,400,8369,0.0,17.68000030517578,3118
BCLO,400,4427,0.0,49.56999969482422,3119
THNR,400,1493,0.0,26.076000213623047,3120
DIVD,400,2838,0.0,38.935001373291016,3121
ESIM,400,33140,0.0,25.46500015258789,3122
HRTS,400,6914,0.0,35.72999954223633,3123
RHRX,400,1498,0.0,18.625999450683594,3124
WTID,400,2991,0.0,11.9399995803833,3125
ITDJ,400,4351,0.0,29.496999740600586,3126
VEMY,400,3633,0.0,27.913000106811523,3127
PPEM,400,2446,0.0,26.42799949645996,3128
TAX,400,479,0.0,28.993000030517578,3129
NCPB,400,3424,0.0,25.274999618530273,3130
TSXD,400,3327,0.0,18.281999588012695,3131
BWEB,400,803,0.0,73.19599914550781,3132
DAT,400,2737,0.0,46.11000061035156,3133
JADE,400,1614,0.0,62.257999420166016,3134
OEI,400,30422,0.0,25.766000747680664,3135
TXS,400,2766,0.0,36.18600082397461,3136
PBQQ,400,11500,0.0,28.920000076293945,3137
GLOW,400,18601,0.0,31.17300033569336,3138
MUNC,400,356,0.0,102.53500366210938,3139
XLSI,400,2193,0.0,24.007999420166016,3140
TLCI,400,3791,0.0,26.329999923706055,3141
TEXU,400,1320,0.0,23.399999618530273,3142
MKTN,400,16924,0.0,25.764999389648438,3143
SNAG,400,3000,0.0,16.42799949645996,3144
KEAT,400,4004,0.0,30.704999923706055,3145
SPXE,400,1645,0.0,74.76499938964844,3146
GABF,400,3903,0.0,47.81100082397461,3147
ODDS,300,1458,0.0,29.21500015258789,3148
BDVG,300,2880,0.0,13.020999908447266,3149
GCAD,300,1237,0.0,48.334999084472656,3150
QVMM,300,2708,0.0,31.39299964904785,3151
CRED,300,250,0.0,20.03499984741211,3152
SHRT,300,7606,0.0,7.545000076293945,3153
XRLV,300,1808,0.0,54.35499954223633,3154
BDCZ,300,2553,0.0,16.33099937438965,3155
GBLD,300,846,0.0,18.05500030517578,3156
KDVD,300,6975,0.0,25.315000534057617,3157
ZTRE,300,2050,0.0,51.29999923706055,3158
FINT,300,2577,0.0,31.945999145507812,3159
QQLV,300,1283,0.0,24.257999420166016,3160
TIER,300,1164,0.0,28.30699920654297,3161
GLIX,300,3342,0.0,24.8700008392334,3162
PSCU,300,983,0.0,57.68000030517578,3163
PGRI,300,839,0.0,24.88599967956543,3164
MNZL,300,991,0.0,52.380001068115234,3165
QVMS,300,312,0.0,28.93400001525879,3166
EXUS,300,16661,0.0,25.889999389648438,3167
QRFT,300,3598,0.0,63.28499984741211,3168
VDI,300,38553,0.0,31.6200008392334,3169
QDIV,300,2151,0.0,35.02299880981445,3170
EQRR,300,1522,0.0,64.90499877929688,3171
GMEY,300,16101,0.0,38.02299880981445,3172
FUSI,300,11554,0.0,50.29999923706055,3173
CPSM,300,5454,0.0,28.625,3174
STXD,300,4437,0.0,37.512001037597656,3175
JMMF,300,3762,0.0,100.16999816894531,3176
XLYI,300,1095,0.0,25.479999542236328,3177
GIGL,300,14850,0.0,51.25,3178
ABNG,300,2450,0.0,18.524999618530273,3179
FTBD,300,5977,0.0,49.94300079345703,3180
KOKU,300,490,0.0,121.22599792480469,3181
SIMS,300,2429,0.0,42.89699935913086,3182
DAK,300,1008,0.0,26.930999755859375,3183
ASLV,300,2432,0.0,28.288999557495117,3184
LSVD,300,843,0.0,30.229999542236328,3185
GGRW,300,658,0.0,35.78300094604492,3186
FEIG,300,1988,0.0,41.42499923706055,3187
DFTT,300,22520,0.0,25.569000244140625,3188
IBRN,300,1109,0.0,32.619998931884766,3189
SDSI,300,22153,0.0,51.53499984741211,3190
ONEO,300,7125,0.0,131.552001953125,3191
VICE,300,508,0.0,32.21699905395508,3192
AUSM,300,2100,0.0,25.049999237060547,3193
FTAG,300,1551,0.0,26.25,3194
EMDM,300,3059,0.0,30.8700008392334,3195
CSIO,300,27400,0.0,25.113000869750977,3196
CEFD,300,1420,0.0,19.23200035095215,3197
IPOS,300,1383,0.0,17.165000915527344,3198
DVOL,300,15037,0.0,35.59000015258789,3199
PVI,300,6782,0.0,24.8700008392334,3200
USAF,300,2511,0.0,27.690000534057617,3201
RXI,300,19082,0.0,208.57000732421875,3202
QOWZ,300,1162,0.0,36.340999603271484,3203
LOGO,300,4891,0.0,21.27400016784668,3204
BCHI,300,2709,0.0,30.924999237060547,3205
RFDA,300,2745,0.0,64.43900299072266,3206
TOK,300,1501,0.0,139.55999755859375,3207
NUSB,300,2133,0.0,25.204999923706055,3208
PCHI,300,2370,0.0,25.114999771118164,3209
BRKD,300,1991,0.0,23.118999481201172,3210
VERS,300,233,0.0,61.73899841308594,3211
NVIR,200,519,0.0,32.65999984741211,3212
ABI,200,835,0.0,24.790000915527344,3213
LRND,200,48250,0.0,41.19900131225586,3214
IAUG,200,10340,0.0,28.540000915527344,3215
FTKI,200,301,0.0,19.12700080871582,3216
XCNY,200,832,0.0,27.976999282836914,3217
DUKQ,200,2211,0.0,28.340999603271484,3218
QCMD,200,9443,0.0,21.19499969482422,3219
OND,200,2108,0.0,41.380001068115234,3220
TAXM,200,2764,0.0,50.31999969482422,3221
MKAM,200,1300,0.0,31.22100067138672,3222
AINP,200,6430,0.0,25.236000061035156,3223
RDOG,200,2929,0.0,35.63999938964844,3224
PSWD,200,680,0.0,33.62699890136719,3225
KEUA,200,1029,0.0,28.440000534057617,3226
LACG,200,3111,0.0,13.041000366210938,3227
AKAF,200,124,0.0,29.597000122070312,3228
ACLO,200,8780,0.0,50.25,3229
BALQ,200,1753,0.0,50.45899963378906,3230
FPWR,200,3075,0.0,33.167999267578125,3231
NUG,200,5765,0.0,16.39900016784668,3232
RSSE,200,8351,0.0,21.55500030517578,3233
DUKX,200,429,0.0,26.41699981689453,3234
MAPP,200,488,0.0,26.409000396728516,3235
UCIB,200,559,0.0,28.104999542236328,3236
MAKX,200,322,0.0,51.084999084472656,3237
BGRO,200,482,0.0,38.87900161743164,3238
GRN,200,2112,0.0,34.349998474121094,3239
UJB,200,11122,0.0,79.01000213623047,3240
KLMN,200,129777,0.0,28.426000595092773,3241
UTRE,200,2333,0.0,49.92499923706055,3242
FAB,200,1603,0.0,90.08000183105469,3243
MVRL,200,5962,0.0,15.140000343322754,3244
FEAC,200,2256,0.0,29.437999725341797,3245
ARMH,200,551,0.0,47.42499923706055,3246
RFCI,200,1656,0.0,22.674999237060547,3247
TBLU,200,3591,0.0,52.888999938964844,3248
CPRJ,200,18854,0.0,26.815000534057617,3249
WCEO,200,872,0.0,33.53799819946289,3250
PEXL,200,2840,0.0,61.84000015258789,3251
DEFI,200,1166,0.0,98.6729965209961,3252
ZTWO,200,988,0.0,50.91999816894531,3253
NITE,200,1970,0.0,37.380001068115234,3254
TSEC,200,8693,0.0,26.25,3255
BCOR,200,1419,0.0,27.641000747680664,3256
CSCS,200,1840,0.0,21.405000686645508,3257
ESLG,200,8648,0.0,25.211000442504883,3258
PEMX,200,903,0.0,63.40299987792969,3259
LFEQ,200,1532,0.0,55.29399871826172,3260
STHH,200,400,0.0,51.733001708984375,3261
ASMH,200,503,0.0,71.81199645996094,3262
SPC,200,6532,0.0,19.81999969482422,3263
FGSM,200,2919,0.0,30.788999557495117,3264
INDH,200,1196,0.0,42.29899978637695,3265
WTRE,200,3353,0.0,21.739999771118164,3266
SAPH,200,308,0.0,44.702999114990234,3267
CARK,200,7751,0.0,44.56800079345703,3268
LQAI,200,2174,0.0,39.805999755859375,3269
ZTAX,200,266,0.0,25.329999923706055,3270
OCIO,200,851,0.0,38.11000061035156,3271
STAX,200,259,0.0,25.43000030517578,3272
MEM,200,3132,0.0,35.67599868774414,3273
INVG,200,9595,0.0,25.915000915527344,3274
JPSV,200,825,0.0,58.95600128173828,3275
SUPL,200,320,0.0,40.321998596191406,3276
ALRG,200,317,0.0,27.83300018310547,3277
BPH,200,379,0.0,53.00600051879883,3278
MIDE,200,998,0.0,33.689998626708984,3279
GEW,200,3796,0.0,51.70000076293945,3280
MCH,200,4261,0.0,28.604000091552734,3281
FRDU,200,4203,0.0,33.70100021362305,3282
ECML,200,1040,0.0,33.88999938964844,3283
ESIX,200,664,0.0,32.14400100708008,3284
AADR,200,2675,0.0,87.13999938964844,3285
DESK,200,456,0.0,37.277000427246094,3286
HOLD,200,556,0.0,31.076000213623047,3287
NUMI,200,2477,0.0,25.110000610351562,3288
JDVI,200,5285,0.0,36.03799819946289,3289
ROPE,200,2111,0.0,27.229999542236328,3290
FCUS,200,19027,0.0,33.54100036621094,3291
IWDL,200,170,0.0,49.12799835205078,3292
CLOC,200,47081,0.0,25.219999313354492,3293
SPTU,200,1453,0.0,24.9950008392334,3294
SSPY,200,2074,0.0,89.00199890136719,3295
NETG,200,4115,0.0,13.501999855041504,3296
DVGR,100,17423,1301020288.0,25.167999267578125,3297
KNO,100,1220,0.0,51.5099983215332,3298
TXUG,100,493,0.0,24.437999725341797,3299
JOJO,100,5253,0.0,15.612000465393066,3300
PIFI,100,466,0.0,95.60900115966797,3301
PQNT,100,2883,0.0,21.15999984741211,3302
JUSA,100,956,0.0,62.393001556396484,3303
EAFG,100,814,0.0,23.770999908447266,3304
TEKY,100,1851,0.0,37.92399978637695,3305
PBRG,100,1150,0.0,15.102999687194824,3306
PHYD,100,5946,0.0,52.0629997253418,3307
EPAI,100,43750,0.0,20.329999923706055,3308
ANEW,100,290,0.0,50.775001525878906,3309
USVN,100,1937,0.0,48.7869987487793,3310
REAI,100,667,0.0,18.884000778198242,3311
BULD,100,858,0.0,26.790000915527344,3312
DVXP,100,69,0.0,22.763999938964844,3313
DWAW,100,1119,0.0,44.630001068115234,3314
RINF,100,2835,0.0,32.06999969482422,3315
BEEZ,100,404,0.0,33.3390007019043,3316
PALD,100,5017,0.0,23.38599967956543,3317
GENW,100,1508,0.0,13.461000442504883,3318
MANI,100,1529,0.0,24.969999313354492,3319
MYCN,100,1116,0.0,24.864999771118164,3320
AAUS,100,938,0.0,55.75299835205078,3321
PCFI,100,2256,0.0,23.709999084472656,3322
DIME,100,7600,0.0,11.27400016784668,3323
DTRE,100,1133,0.0,39.33000183105469,3324
EPSV,100,67,0.0,24.40399932861328,3325
ODHY,100,95,0.0,10.114999771118164,3326
ADVE,100,1601,0.0,39.23500061035156,3327
NBTR,100,1106,0.0,50.689998626708984,3328
VUS,100,50486,0.0,25.57200050354004,3329
JHCR,100,1588,0.0,25.575000762939453,3330
MOTO,100,403,0.0,53.6349983215332,3331
SHUS,100,287,0.0,47.069000244140625,3332
FRDD,100,1333,0.0,19.839000701904297,3333
KCSH,100,31908,0.0,25.155000686645508,3334
DIVY,100,3575,0.0,26.54800033569336,3335
NWLG,100,340,0.0,38.54100036621094,3336
FGSI,100,1540,0.0,20.3799991607666,3337
TMNS,100,254,0.0,50.125,3338
PQOC,100,8338,0.0,28.799999237060547,3339
BNKD,100,1540,0.0,9.484999656677246,3340
GMNY,100,3985,0.0,50.029998779296875,3341
USNZ,100,717,0.0,43.77899932861328,3342
HEJD,100,961,0.0,26.636999130249023,3343
BFAP,100,190,0.0,21.570999145507812,3344
HFMF,100,7640,0.0,21.190000534057617,3345
CAS,100,414,0.0,25.06599998474121,3346
HDG,100,1270,0.0,51.689998626708984,3347
DVXK,100,164,0.0,30.05500030517578,3348
GRPZ,100,288,0.0,27.51300048828125,3349
GDFN,100,1003,0.0,23.655000686645508,3350
NRGD,100,5929,0.0,16.597000122070312,3351
SMCF,100,1329,0.0,33.481998443603516,3352
DVSP,100,443,0.0,27.854999542236328,3353
NRSH,100,204,0.0,23.729999542236328,3354
HYSD,100,2193,0.0,20.3799991607666,3355
NBDS,100,2262,0.0,36.22800064086914,3356
PCEM,100,451,0.0,11.152000427246094,3357
RFEU,100,161,0.0,74.96499633789062,3358
USRD,100,111,0.0,33.71799850463867,3359
REMC,100,87,0.0,20.416000366210938,3360
XHYE,100,1530,0.0,38.69499969482422,3361
INVN,100,1901,0.0,21.964000701904297,3362
PSCD,100,727,0.0,106.9800033569336,3363
EFFI,100,130,0.0,24.211999893188477,3364
FPXE,100,1438,0.0,31.65999984741211,3365
PABD,100,20106,0.0,65.01899719238281,3366
MLDR,100,153,0.0,49.76499938964844,3367
PSCM,100,854,0.0,85.23999786376953,3368
EPSB,100,64,0.0,23.131999969482422,3369
SDD,100,2420,0.0,11.890000343322754,3370
FMCX,100,262,0.0,34.755001068115234,3371
GVLE,100,2938,0.0,41.095001220703125,3372
TSCV,100,330,0.0,27.082000732421875,3373
SHPD,100,6745,0.0,16.843000411987305,3374
EMCB,100,3445,0.0,66.97000122070312,3375
MCDS,100,125,0.0,59.52899932861328,3376
SLDR,100,1546,0.0,50.3849983215332,3377
PWER,100,1411,0.0,35.14500045776367,3378
SAMM,100,2288,0.0,30.906999588012695,3379
SPAM,100,1524,0.0,31.402999877929688,3380
CPSU,100,491,0.0,27.06999969482422,3381
EMES,100,401,0.0,22.375999450683594,3382
FSGS,100,2714,0.0,31.059999465942383,3383
RMCA,100,3261,0.0,24.270000457763672,3384
TINY,100,524,0.0,53.95100021362305,3385
FMCE,100,141,0.0,26.52199935913086,3386
TNUK,100,3125,0.0,25.641000747680664,3387
ULVM,100,4659,0.0,92.7490005493164,3388
AREA,100,5950,0.0,18.402999877929688,3389
GGM,100,245,0.0,28.10099983215332,3390
SDCP,100,333,0.0,25.704999923706055,3391
VSHY,100,1061,0.0,21.84000015258789,3392
IQHI,100,13969,0.0,26.440000534057617,3393
DVND,100,227,0.0,35.69300079345703,3394
CARU,100,364,0.0,35.073001861572266,3395
NHYB,100,1017522,0.0,25.020000457763672,3396
HECO,100,7725,0.0,41.62900161743164,3397
CTWO,100,696,0.0,19.825000762939453,3398
CDEI,100,1782,0.0,83.53299713134766,3399
FARX,100,1124,0.0,27.635000228881836,3400
PCLN,100,2306,0.0,25.327999114990234,3401
SXQG,100,2346,0.0,33.34400177001953,3402
LCDS,100,100,0.0,66.15399932861328,3403
UCRD,100,3083,0.0,21.7450008392334,3404
MYCO,100,1108,0.0,24.864999771118164,3405
BSTP,100,2766,0.0,37.38999938964844,3406
RFFC,100,746,0.0,67.7490005493164,3407
HQGO,100,190,0.0,60.987998962402344,3408
LITL,100,520,0.0,30.327999114990234,3409
SIFI,100,454,0.0,43.82500076293945,3410
HYBX,100,3316,0.0,30.114999771118164,3411
IWFG,100,11517,0.0,54.069000244140625,3412
QULL,100,108,0.0,58.07699966430664,3413
FEDM,100,7629,0.0,59.426998138427734,3414
JDVL,100,1217,0.0,27.833999633789062,3415
CZAR,100,350,0.0,32.18600082397461,3416
QB,100,1216,0.0,42.393001556396484,3417
MUNA,100,1017,0.0,99.91600036621094,3418
PSCF,100,1266,0.0,58.72999954223633,3419
JDOC,100,756,0.0,58.347999572753906,3420
MYCK,100,2072,0.0,25.09000015258789,3421
TIPC,100,135,0.0,100.6500015258789,3422
EMOP,100,21350,0.0,40.433998107910156,3423
IGCB,100,1587,0.0,46.47999954223633,3424
USML,100,232,0.0,42.80099868774414,3425
OAKG,100,72055,0.0,25.743999481201172,3426
GAUD,100,4650,0.0,25.084999084472656,3427
FTBI,100,6704,0.0,21.459999084472656,3428
TGLB,100,851,0.0,26.472000122070312,3429
JHDV,100,114,0.0,40.52899932861328,3430
NDAA,100,329,0.0,21.895000457763672,3431
INDE,100,827,0.0,30.113000869750977,3432
UCYB,100,790,0.0,54.90299987792969,3433
JPAN,100,979,0.0,36.04899978637695,3434
FLAG,100,216,0.0,28.18000030517578,3435
SHPP,100,5930,0.0,29.98699951171875,3436
VCOB,100,108,0.0,50.275001525878906,3437
XFIX,100,3037,0.0,52.125,3438
QLVD,100,2717,0.0,31.961000442504883,3439
LGCF,100,596,0.0,34.49800109863281,3440
CPII,100,554,0.0,18.950000762939453,3441
MUSQ,100,548,0.0,28.288000106811523,3442
GXPE,100,556,0.0,26.308000564575195,3443
NDVG,100,543,0.0,35.731998443603516,3444
SOLC,100,4524,0.0,23.634000778198242,3445
EKG,100,885,0.0,19.277999877929688,3446
HEQQ,100,2559,0.0,58.965999603271484,3447
SJLD,100,712,0.0,25.264999389648438,3448
MCSE,100,31711,0.0,13.755000114440918,3449
LCLG,100,1564,0.0,64.2509994506836,3450
CPHY,100,1332,0.0,51.244998931884766,3451
TTXD,100,1981,0.0,26.2450008392334,3452
HFSP,100,112,0.0,15.395000457763672,3453
GTPE,100,2934,0.0,52.41699981689453,3454
CPSR,100,514,0.0,25.19499969482422,3455
QTR,100,859,0.0,36.52000045776367,3456
EHLS,100,4229,0.0,23.940000534057617,3457
DTEC,100,2266,0.0,49.32500076293945,3458
NRES,100,985,0.0,29.40999984741211,3459
TINT,100,495,0.0,33.68600082397461,3460
ERET,100,1067,0.0,26.77400016784668,3461
XHYC,100,3024,0.0,37.53799819946289,3462
MUSE,100,4320,0.0,50.104000091552734,3463
AZTD,100,593,0.0,28.945999145507812,3464
PFUT,100,21664,0.0,25.718000411987305,3465
BFRE,100,979,0.0,30.219999313354492,3466
ETFT,100,33831,0.0,10.015000343322754,3467
GSPY,100,4580,0.0,37.23899841308594,3468
ESMV,100,501,0.0,29.121999740600586,3469
GSKH,100,329,0.0,68.08699798583984,3470
QHDG,100,4458,0.0,30.28499984741211,3471
GMUN,100,311,0.0,50.689998626708984,3472
XOMZ,100,529,0.0,22.0939998626709,3473
FCFY,100,356,0.0,28.027999877929688,3474
TALV,100,20120,0.0,25.347000122070312,3475
TIPD,100,164,0.0,100.9469985961914,3476
SURE,100,314,0.0,129.33999633789062,3477
MUND,100,456,0.0,102.93499755859375,3478
PBEU,100,200,0.0,28.701000213623047,3479
KPRO,100,298,0.0,30.91699981689453,3480
JHID,100,1169,0.0,38.4900016784668,3481
AGGS,100,1075,0.0,41.244998931884766,3482
FPA,100,1879,0.0,37.599998474121094,3483
GDOC,100,816,0.0,35.935001373291016,3484
IQRA,100,79,0.0,28.152000427246094,3485
TMSF,100,1345,0.0,50.23500061035156,3486
QIS,100,4991,0.0,15.361000061035156,3487
ZSC,100,558,0.0,27.92799949645996,3488
IMAR,100,2696,0.0,29.860000610351562,3489
SQLV,100,2608,0.0,43.90800094604492,3490
OGSP,100,217,0.0,10.114999771118164,3491
IFEB,100,1930,0.0,30.239999771118164,3492
PEVC,100,1653,0.0,29.844999313354492,3493
BUYO,100,822,0.0,28.291000366210938,3494
IRET,100,1201,0.0,18.940000534057617,3495
EYEG,100,3051,0.0,36.0099983215332,3496
SMAP,100,285,0.0,25.292999267578125,3497
PJFV,100,3948,0.0,84.05999755859375,3498
PCLG,100,7966,0.0,24.990999221801758,3499
FDTS,100,543,0.0,58.599998474121094,3500
CCFE,100,2306,0.0,27.025999069213867,3501
EPMB,100,277,0.0,23.211999893188477,3502
JLQD,100,535,0.0,42.03499984741211,3503
MYCM,100,1316,0.0,24.986000061035156,3504
FTIF,100,609,0.0,23.0049991607666,3505
ACVT,100,340,0.0,27.014999389648438,3506
MNBD,100,3319,0.0,25.940000534057617,3507
REFA,100,11300,0.0,20.60300064086914,3508
SHRY,100,693,0.0,42.27299880981445,3509
KLXY,100,2714,0.0,26.83099937438965,3510
TMNL,100,359,0.0,50.0,3511
USCA,100,26159,0.0,42.35499954223633,3512
BREM,100,1187,0.0,51.10499954223633,3513
CRXP,100,11166,0.0,20.114999771118164,3514
NBFC,100,2669,0.0,51.26300048828125,3515
DECO,100,1335,0.0,48.400001525878906,3516
BBBL,100,1282,0.0,48.874000549316406,3517
WISD,100,872,0.0,101.79499816894531,3518
SPXD,100,1167,0.0,26.163999557495117,3519
SMDX,100,11896,0.0,23.33099937438965,3520
WSGE,100,6762,0.0,25.364999771118164,3521
LGDX,100,12193,0.0,23.274999618530273,3522
TIIV,100,422,0.0,27.770000457763672,3523
EPEM,100,200,0.0,23.035999298095703,3524
FLOW,100,2035,0.0,36.35300064086914,3525
LSEQ,100,2675,0.0,27.974000930786133,3526
